ID,Name,DRAJ2000,DDECJ2000,Label
607,Abell 79,336.5719,54.8272,True PN
608,M 2-51,334.0162,57.476,True PN
611,NGC 7139,326.5358,63.7915,True PN
610,Bl 2-1,335.0693,58.2379,True PN
606,Abell 80,338.69,52.4351,True PN
613,Jn 1,353.9722,30.4684,True PN
614,M 2-53,338.0738,56.1739,True PN
615,M 2-54,342.9122,51.8451,Transition Object
616,NGC 7662,351.4749,42.5347,True PN
612,KLSS 2-6,337.5284,56.1983,True PN
618,K 3-87,343.7791,56.7087,True PN
621,IsWe 2,333.3438,65.8987,True PN
619,K 4-57,342.1432,58.4856,New Candidates
622,M 1-80,344.0825,57.1557,True PN
617,K 1-6,301.0595,74.4267,True PN
620,Vy 2-3,350.7415,46.8995,True PN
626,K 1-20,354.7952,48.2081,True PN
624,BoBn 1,9.3168,-13.7162,True PN
627,DeHt 5,334.8905,70.9342,Ionized ISM
623,NGC 7354,340.0828,61.2858,True PN
625,PM 1-339,344.715,61.9622,True PN
630,KjPn 8,351.0436,60.9585,Likely PN
628,KjPn 6,342.2591,67.0275,True PN
629,Hb 12,351.5618,58.1818,Likely PN
631,K 3-88,348.0645,64.6549,True PN
632,Abell 84,356.9346,51.399,True PN
633,Abell 83,356.6946,54.7438,True PN
635,M 2-55,352.964,70.3706,True PN
634,Abell 82,356.4492,57.0665,True PN
636,IC 1454,340.6036,80.442,True PN
638,Abell 86,0.3791,70.7083,True PN
639,NGC 246,11.764,-11.872,True PN
640,BV 5-1,4.9948,62.9838,True PN
637,PN VV 2,4.6757,53.8722,True PN
643,Sh 2-174,356.2595,80.9499,Ionized ISM
642,NGC 40,3.2543,72.522,True PN
641,Hu 1-1,7.0651,55.9652,True PN
644,Sh 2-176,7.9523,57.3829,True PN
645,BV 5-2,10.0872,62.858,interesting object
646,We 1-1,9.7252,66.397,True PN
647,Abell 2,11.3945,57.9597,True PN
648,IC 3568,188.2785,82.564,True PN
649,KLSS 2-7,15.602,65.7758,True PN
650,EGB 1,16.7816,73.5564,Ionized ISM
651,WeSb 1,15.2254,55.0667,Likely PN
652,PHL 932,14.9861,15.7371,Ionized ISM
653,K 3-90,21.2443,65.6434,True PN
655,We 2-5,25.6578,60.1631,True PN
654,Sh 2-188,22.5833,58.4414,True PN
656,K 3-91,29.6477,66.5668,True PN
658,KLSS 2-8,25.0243,56.5818,True PN
659,IC 1747,29.399,63.3217,True PN
665,N/A,N/A,N/A,N/A
657,IPHASX J015624.9+652830,29.1039,65.4751,True PN
660,M 1-1,24.331,50.4699,True PN
661,K 3-92,30.922,64.9609,True PN
663,BV 5-3,28.2622,56.4055,True PN
662,NGC 650-1,25.5831,51.5753,True PN
664,Abell 3,33.0275,64.1503,True PN
666,M 1-2,29.707,52.8968,Symbiotic Star candidate
669,HFG 1,45.946,64.9098,True PN
668,Abell 6,44.6745,64.5018,True PN
672,Abell 5,43.0628,50.5984,True PN
671,IC 289,47.5803,61.3169,True PN
670,Sh 2-200,47.7453,62.7986,True PN
667,WeBo 1,40.0599,61.1546,True PN
674,EGB 4,97.3916,71.0768,Cataclysmic Variable Star
673,K 3-94,54.0337,60.0629,True PN
675,Abell 4,41.3486,42.5514,True PN
677,LTNF 1,179.4368,48.9384,True PN
678,M 4-18,66.4618,60.1202,True PN
679,M 1-4,55.431,52.2834,True PN
680,M 2-2,63.3127,56.9495,True PN
682,K 4-47,65.1886,56.3035,True PN
681,NGC 3587,168.6989,55.019,True PN
684,IsWe 1,57.2745,50.0041,Likely PN
683,HaWe 4,51.8143,45.4057,True PN
686,Abell 16,100.9811,61.7902,True PN
685,K 3-64,63.3636,51.8503,True PN
687,K 3-65,63.9773,48.828,True PN
688,HaWe 6,84.4844,55.5376,Possible PN
691,Abell 28,130.3982,58.2301,Likely PN
689,HaWe 5,56.361,37.8144,Ionized ISM
676,NGC 1501,61.7475,60.9206,True PN
694,WSLS 1,69.3389,42.7862,True PN
690,Sh 2-216,70.8386,46.7016,True PN
692,PuWe 1,94.8915,55.6122,True PN
695,IC 2003,59.0916,33.8752,True PN
693,IC 351,56.8875,35.0469,True PN
697,JnEr 1,119.4651,53.4214,True PN
698,NGC 1514,62.3208,30.776,True PN
696,We 1-3,73.6291,42.278,True PN
701,CRL 618,70.7236,36.1148,Transition Object
700,IC 2149,89.0996,46.1048,True PN
702,Abell 8,76.6601,39.1357,True PN
704,NGC 2242,98.5307,44.7773,True PN
703,K 3-66,69.1552,33.6583,True PN
706,Ba 1,58.4018,19.4942,True PN
699,K 3-67,69.9496,36.7619,True PN
707,Pu 2,85.6423,36.1521,True PN
708,PP 40,85.2222,35.7062,HII region
709,K 2-1,76.7846,30.8218,True PN
710,H 3-29,69.3476,25.0441,True PN
705,K 3-69,85.3423,39.2523,True PN
711,K 3-68,82.8994,28.9782,True PN
713,WeSb 2,94.049,28.3704,True PN
715,K 3-70,89.689,25.3122,True PN
712,Pu 1,88.2019,28.0998,True PN
716,K 3-71,93.4791,26.8825,True PN
717,NGC 2371-72,111.3945,29.4907,True PN
714,M 1-5,86.7083,24.3675,True PN
719,J 320,76.393,10.7063,True PN
721,HaWe 8,100.0404,21.4171,True PN
720,TK 1,126.7731,31.5024,Likely PN
723,H 3-75,85.1876,12.3565,True PN
722,KLSS 1-5,89.2833,15.4253,True PN
724,J 900,96.4887,17.7909,True PN
728,WeDe 1,89.8536,10.6946,Likely PN
725,NGC 2022,85.5258,9.0863,True PN
730,NGC 2392,112.2949,20.9118,True PN
726,KLSS 1-6,100.8589,16.8142,True PN
727,Abell 10,82.9404,6.9339,True PN
731,Abell 12,90.5835,9.6539,True PN
732,PaJy 1,110.0067,18.2907,PAGB/Pre-PN
729,Abell 14,92.7862,11.7787,True PN
733,Abell 19,104.9872,14.6093,Likely PN
734,K 4-48,99.9828,11.1085,True PN
718,M 1-7,99.3373,24.0099,True PN
735,We 1-4,93.6405,7.575,True PN
738,K 3-72,95.9787,5.5036,True PN
737,K 2-2,103.1176,9.9587,Ionized ISM
740,MaC 2-1,75.9244,-6.1675,True PN
739,Abell 21,112.2613,13.2469,True PN
742,Abell 30,131.723,17.8793,True PN
741,NGC 1535,63.5657,-12.7395,True PN
744,EGB 9,109.741,7.3731,Likely PN
745,We 2-34,105.1183,4.3418,True PN
743,TaWe 1,94.0641,-0.0069,True PN
746,M 1-8,103.3908,3.1408,True PN
747,M 1-6,98.9381,-0.0937,True PN
736,Abell 13,91.1996,3.9433,True PN
749,EGB 5,122.8033,10.9547,Ionized ISM
752,IC 418,81.8675,-12.6973,True PN
751,Abell 20,110.7406,1.7591,True PN
754,Abell 22,114.0331,2.7077,True PN
753,Abell 7,75.7813,-15.6063,True PN
755,NGC 2346,107.344,-0.8064,True PN
748,HaWe 10,118.7971,9.5526,True PN
756,Abell 18,104.0602,-2.8856,True PN
757,We 1-5,100.3941,-5.0432,True PN
750,M 1-9,106.33,2.7831,True PN
758,Abell 24,117.9066,3.0056,True PN
760,HaWe 7,95.9048,-10.2233,Possible PN
761,Abell 31,133.5548,8.8981,True PN
759,St 3-1,106.712,-3.0858,True PN
762,NGC 1360,53.311,-25.8717,True PN
765,M 3-3,111.6426,-5.3645,True PN
763,IC 2165,95.4282,-12.9872,True PN
766,Abell 25,121.6937,-2.8764,True PN
764,EGB 6,148.2522,13.7464,True PN
769,M 1-16,114.329,-9.6471,True PN
767,We 1-6,109.3578,-10.176,Likely PN
768,PB 1,105.6948,-13.7099,True PN
771,KLSS 1-7,99.4128,-18.9564,True PN
772,M 1-17,115.0925,-11.5416,True PN
773,K 1-10,108.1479,-16.0999,True PN
776,SaSt 2-3,117.0153,-14.1279,True PN
775,NGC 2438,115.4605,-14.7354,True PN
770,LoTr 1,88.7779,-22.9006,True PN
781,M 1-14,111.9855,-20.223,True PN
780,NGC 2440,115.4808,-18.2087,True PN
778,M 1-11,107.8196,-19.8508,True PN
779,Abell 15,96.7585,-25.3805,True PN
783,HaWe 9,103.5867,-25.4093,Likely PN
782,M 1-12,109.8395,-21.7321,True PN
784,n/a,0,0,
774,M 1-18,115.517,-14.3547,True PN
785,K 1-12,117.5478,-19.3045,True PN
787,KLSS 1-8,113.355,-23.428,True PN
788,Sa 2-21,122.1844,-19.2336,True PN
777,M 1-13,110.3123,-18.1436,True PN
786,Abell 33,144.788,-2.8087,True PN
789,NGC 2610,128.3476,-16.1494,True PN
792,M 3-2,108.7073,-27.8398,True PN
793,M 3-4,118.7975,-23.6368,True PN
794,n/a,0,0,
795,M 3-1,105.708,-31.5917,True PN
790,ESO 427-19,103.801,-29.1246,True PN
791,Y-C 2-5,122.6735,-20.5256,True PN
797,PRTM 1,75.7572,-39.7624,True PN
798,Abell 29,130.0788,-20.9101,True PN
800,Abell 34,146.3971,-13.171,True PN
796,NGC 2452,116.8594,-27.3353,True PN
799,M 3-5,120.6206,-27.6987,True PN
803,Abell 23,115.826,-34.7532,True PN
802,SaSt 1-1,127.9287,-27.7588,Symbiotic Star candidate
801,M 4-2,112.2242,-35.7539,True PN
807,CSST 1,119.2773,-36.1139,True PN
808,Abell 27,127.9693,-32.1024,True PN
805,WRAY 17-15,123.3396,-33.0176,True PN
809,K 1-2,134.4415,-28.96,True PN
811,NGC 2579,125.2206,-36.2141,HII region
810,M 3-6,130.1675,-32.3759,True PN
812,Lo 1,44.2433,-44.1716,True PN
804,Abell 26,122.2569,-32.6736,True PN
813,WRAY 15-158,121.6181,-38.89,True PN
814,Wray 16-22,129.069,-35.2504,True PN
816,RCW 21,127.7258,-38.3019,True PN
817,KLSS 1-10,121.3905,-41.9381,True PN
806,K 1-21,121.06,-34.2667,True PN
819,Hen 2-9,127.1165,-39.3944,True PN
818,Lo 3,108.7057,-46.961,True PN
820,Hen 2-11,129.2848,-39.419,True PN
821,Vo 3,129.3525,-40.6354,True PN
815,Vo 2,124.0417,-39.8641,True PN
824,NGC 3242,156.1923,-18.6423,True PN
822,Wray 16-20,125.9195,-43.2131,Supernova Remnant
823,BRAN 174,130.569,-40.7363,Young Stellar Object Candidate
826,NGC 2818,139.0069,-36.6274,True PN
825,Hen 2-15,133.3788,-40.0617,True PN
828,PB 2,125.1675,-46.383,True PN
830,Hen 2-7,122.8828,-48.7215,True PN
829,ESO 209-15,121.2958,-48.3922,True PN
831,Hen 2-5,116.8335,-51.2509,True PN
827,Wray 17-18,125.9742,-45.5193,True PN
832,Wray 17-20,128.6145,-46.426,Supernova Remnant Candidate
834,Hen 2-13,130.867,-46.1111,True PN
833,LoTr 3,128.5284,-47.2774,True PN
837,PB 3,133.5763,-50.5395,True PN
835,NGC 2792,138.1109,-42.4277,True PN
839,K 1-28,158.6275,-29.1876,True PN
838,Wray 17-23,134.7624,-50.3944,True PN
840,NGC 3132,151.757,-40.4367,True PN
841,MeWe 1-1,133.4035,-54.0857,True PN
836,PB 5,139.0401,-45.4786,True PN
844,Hen 2-34,145.3083,-49.3798,Symbiotic Star
845,Lo 4,151.4408,-44.3592,True PN
846,Hen 2-35,145.4063,-49.9663,True PN
843,HbDs 1,148.1855,-46.2799,Likely PN
842,Hen 2-18,137.1669,-53.3205,True PN
849,Hen 2-25,139.5055,-54.6581,Symbiotic Star candidate
848,PB 4,138.7823,-54.8788,True PN
847,Hen 2-37,146.8533,-48.9708,True PN
851,Hen 2-21,138.4701,-55.4713,True PN
852,Pe 2-4,142.7017,-53.1665,True PN
850,Hen 2-28,140.5284,-54.1607,True PN
853,Hen 2-29,141.191,-54.6043,True PN
855,NGC 2899,141.763,-56.1059,True PN
854,NeVe 3-1,143.505,-53.1996,True PN
856,Wray 16-55,144.4661,-54.4524,True PN
857,Wray 17-31,142.8354,-56.2943,True PN
858,NGC 2867,140.3556,-58.3113,True PN
860,My 47,139.8645,-59.2001,True PN
861,PB 6,153.3165,-50.3331,True PN
862,IRAS 09517-5438,148.3628,-54.8777,True PN
863,Hen 2-36,145.8568,-57.2821,True PN
864,Sa 2-56,152.9903,-52.6381,True PN
866,IC 2501,144.6967,-60.0919,True PN
865,KLSS 1-12,152.6435,-53.9352,True PN
867,PM 1-51,153.332,-56.9256,True PN
859,Hen 2-32,142.7282,-57.6147,True PN
869,Hen 2-50,158.5792,-53.6844,True PN
872,Hen 2-39,150.9549,-60.7301,True PN
871,K 1-22,171.6825,-34.3697,True PN
870,n/a,0,0,
873,My 60,157.8893,-55.3474,True PN
875,Hen 3-401,154.8853,-60.2248,Transition Object
874,DS 1,163.6691,-48.7841,True PN
877,Pe 2-5,157.1442,-59.0565,Object of Unknown Nature
876,Pe 1-1,159.615,-56.7851,True PN
868,Hen 2-48,157.8835,-53.5584,True PN
878,IC 2553,152.3369,-62.6135,True PN
879,Pe 2-7,160.3316,-56.1545,True PN
882,IC 2448,136.7761,-69.9419,True PN
880,My 59,155.7881,-60.5451,True PN
884,Wray 17-40,151.7482,-64.3639,True PN
883,Hen 2-41,151.8484,-63.9084,True PN
885,NGC 3211,154.4595,-62.6707,True PN
887,Lo 5,168.4756,-47.9502,True PN
886,Hen 2-55,162.1801,-56.0527,True PN
888,K 1-27,89.2589,-75.6729,True PN
889,Pe 1-3,161.1297,-61.6607,True PN
891,Hen 2-51,158.9409,-64.3199,True PN
890,ESO 216-2,169.5406,-52.1673,True PN
881,Pe 1-2,159.8862,-57.1038,True PN
892,Hf 39,163.4983,-60.4456,CircumStellar matter
895,Hf 48,165.9833,-60.6013,True PN
894,Hen 2-63,171.0044,-52.8554,True PN
896,Fg 1,172.1509,-52.9345,True PN
898,n/a,0,0,
899,Vo 1,104.86,-79.6465,Transition Object
893,Hen 2-57,164.0121,-61.4686,Symbiotic Star candidate
897,PhJa 1,167.6047,-60.2602,Cometary Globule
902,IC 2621,165.0838,-65.2494,True PN
903,Hen 2-64,171.8511,-57.2997,True PN
904,PB 8,173.3238,-57.1039,True PN
900,LoTr 4,178.1218,-42.2941,True PN
901,n/a,0,0,
905,NGC 3699,171.9906,-59.9577,True PN
909,BlDz 1,178.2773,-50.8491,True PN
907,He 2-67,172.1974,-60.1104,True PN
908,Hen 2-70,173.7957,-60.2836,True PN
906,Wray 16-93,172.702,-59.285,True PN
911,Lo 6,180.1795,-47.553,True PN
912,NGC 3918,177.5739,-57.1825,True PN
913,Hen 2-68,172.9393,-65.9705,True PN
916,Hen 2-73,177.1591,-65.1437,True PN
910,NGC 4361,186.1281,-18.7849,True PN
915,Hen 2-62,169.4298,-70.8257,True PN
919,Hen 2-78,182.2925,-58.7104,True PN
920,Tol 26,188.3041,-27.815,Symbiotic Star candidate
918,NGC 3195,152.3368,-80.8584,True PN
917,Hen 2-71,174.7967,-68.8692,True PN
922,Po 1,184.6364,-55.9013,True PN
923,NGC 4071,181.0612,-67.3101,True PN
921,Hen 2-76,182.106,-64.2026,True PN
925,HaTr 1,184.1301,-66.7625,Likely PN
928,Hen 2-84,187.1952,-63.7436,True PN
924,K 1-23,187.7187,-44.2378,True PN
927,Hen 2-83,187.1833,-62.0931,True PN
930,He 2-86,187.6268,-64.8682,True PN
929,Hen 2-85,187.5315,-63.8834,True PN
931,ESO 95-12,187.602,-66.2405,True PN
926,Hen 2-81,185.7552,-64.0294,True PN
932,PM 1-68,188.6499,-64.3047,Likely PN
914,Hf 69,175.4053,-62.4819,True PN
933,Wray 16-120,191.4772,-60.3377,True PN
935,VBRC 4,192.1316,-63.8332,True PN
937,Wray 16-122,195.1718,-56.8946,True PN
936,Abell 35,193.3866,-22.8729,Ionized ISM
934,n/a,0,0,
940,Hen 2-90,197.4011,-61.3267,Symbiotic Star candidate
938,IC 4191,197.1973,-67.6438,True PN
939,Hen 2-88,196.4509,-57.6567,True PN
941,ESO 40-11,203.5589,-75.7754,True PN
944,NGC 5189,203.3874,-65.9741,True PN
945,Hen 2-97,206.3433,-71.4823,True PN
946,Wray 16-128,201.0913,-57.522,True PN
943,Th 2-A,200.6415,-63.3506,True PN
947,MyCn 18,204.896,-67.3811,True PN
942,Wray 17-59,199.8746,-66.1522,True PN
949,MeWe 1-3,202.0205,-54.6997,True PN
951,PM 1-74,206.6071,-65.7734,Emission Line Star
950,WRAY 17-62,204.6775,-61.9298,True PN
948,WKG 1,204.384,-66.1443,True PN
952,Hen 2-105,213.8534,-74.2129,True PN
953,Hen 2-99,208.1279,-66.3907,True PN
956,VBRC 5,206.0001,-60.8297,True PN
955,NGC 5315,208.4874,-66.5142,True PN
957,MaC 1-2,208.6143,-64.9923,True PN
954,Hen 2-96,205.6506,-61.3748,True PN
961,LoTr 7,213.8506,-67.5319,True PN
962,SuWt 2,208.9301,-59.3778,True PN
959,Vo 4,208.3461,-60.5632,True PN
958,Lo 8,201.4063,-37.6042,True PN
960,WKG 3,208.6026,-60.4562,True PN
964,Hen 2-102,209.5578,-58.9088,True PN
963,Hen 2-101,208.7322,-58.4546,Symbiotic Star candidate
965,NGC 5307,207.7636,-51.2057,True PN
966,Hen 2-107,214.6806,-63.1193,True PN
967,WRAY 17-66,213.972,-60.0272,True PN
968,PM 1-79,214.2159,-58.8861,True PN
969,LoTr 11,230.2938,-72.2238,True PN
970,Fr 2-8,210.174,-51.041,True PN
971,MeWe 2-4,210.3144,-50.6694,Likely PN
972,PM 1-81,215.333,-58.6395,True PN
973,Hen 2-111,218.3269,-60.8267,True PN
974,Hen 2-131,234.2967,-71.9147,True PN
975,Hen 2-109,215.2038,-55.4665,True PN
976,n/a,0,0,
977,Hen 2-104,212.967,-51.4401,Symbiotic Star
978,LoTr 9,220.3242,-61.3318,True PN
980,Hen 2-108,214.537,-52.1777,True PN
981,GLMP 387,219.5833,-59.1961,True PN
979,LoTr 8,215.4997,-55.038,True PN
983,NGC 5844,227.6699,-64.6739,True PN
985,Hen 2-116,226.5078,-61.3557,True PN
984,WRAY 17-68,220.3993,-56.2533,True PN
982,LoTr 10,221.583,-61.2263,True PN
988,Abell 36,205.1723,-19.882,True PN
987,ESO 135-04,227.1815,-61.7371,True PN
989,Hen 2-112,220.1289,-52.5824,True PN
986,Hen 2-114,226.0359,-60.8889,True PN
990,IC 4406,215.609,-44.1507,True PN
993,Hen 2-117,226.4966,-55.9879,True PN
992,Hen 2-434,293.4559,-74.5496,True PN
995,MeWe 1-5,221.6463,-50.3902,True PN
994,HaTr 2,232.5774,-61.0276,True PN
996,Hen 2-113,224.973,-54.302,True PN
998,He 2-185,255.3219,-70.1009,True PN
991,Hen 2-138,239.007,-66.1526,True PN
999,CVMP 1,227.3548,-55.5516,True PN
1000,Hen 2-120,227.9843,-55.663,True PN
997,Hen 2-115,226.3199,-55.1862,True PN
1003,Mz 1,233.5693,-59.1523,True PN
1002,Pe 2-8,230.9286,-57.157,True PN
1006,Hen 2-123,230.5807,-54.1369,True PN
1008,ESO 223-10,225.4197,-48.3506,True PN
1005,Hen 2-132,234.5051,-58.7451,True PN
1007,PM 1-89,229.7864,-53.1639,True PN
1001,My 91,238.0446,-62.5129,True PN
1004,NGC 5979,236.9215,-61.2182,True PN
1011,Hen 2-129,231.3862,-52.8439,True PN
1009,Hen 2-125,230.9014,-53.8578,True PN
1010,Hen 2-133,235.495,-56.6071,True PN
1012,Hen 2-141,239.7866,-58.3977,True PN
1013,Hen 2-182,253.6465,-64.2412,True PN
1015,Hen 2-151,243.9261,-59.9003,True PN
1016,vBe 3,238.246,-56.4072,True PN
1014,Hen 2-128,231.2827,-51.3284,True PN
1019,IC 972,211.1078,-17.228,True PN
1018,WRAY 16-185,236.2462,-54.0351,HII region
1017,NeVe 3-2,229.9328,-48.9986,True PN
1020,PM 1-97,234.929,-52.6095,Possible PN
1021,He 2-140,239.5336,-55.6973,True PN
1023,Hen 2-118,226.5572,-42.999,True PN
1022,Hen 2-142,239.9901,-55.9259,True PN
1025,NGC 5882,229.2081,-45.6496,True PN
1027,He 2-143,240.2464,-55.0944,True PN
1028,Hen 2-158,245.8775,-58.323,True PN
1026,Hen 2-163,247.3797,-59.1568,True PN
1030,PM 1-105,240.4617,-54.8943,True PN
1024,KoRe 1,244.7932,-57.9819,True PN
1029,Hen 2-147,243.5044,-56.9911,Symbiotic Star
1032,PM 1-106,242.3339,-55.6027,Likely PN
1033,Hen 2-146,242.6719,-54.9591,HII region
1031,Lo 10,237.3714,-52.5046,True PN
1037,VBRC 7,238.7121,-51.3765,True PN
1034,Sp 1,237.9206,-51.5246,True PN
1035,Mz 2,243.635,-54.9513,True PN
1039,Hen 2-159,246.0892,-54.6008,True PN
1038,Lo 9,235.5544,-47.679,True PN
1042,Wray 16-189,237.8327,-48.4354,True PN
1041,Cn 1-1,237.8164,-48.7496,Symbiotic Star
1040,Hen 2-153,244.3096,-53.5348,True PN
1036,Hen 2-149,243.6006,-54.7941,True PN
1043,IRAS 16005-5041,241.0694,-50.8341,True PN
1045,PC 11,249.4279,-55.7074,Possible PN
1044,Hen 2-157,245.5597,-53.6817,True PN
1049,Pe 1-4,242.2445,-51.0324,True PN
1046,Hen 3-1357,259.0878,-59.4899,True PN
1050,Hen 2-165,247.4988,-54.1574,True PN
1048,Hen 2-162,246.9621,-54.0245,True PN
1053,Hen 2-164,247.4723,-53.3873,True PN
1051,Hen 2-161,246.1577,-53.3761,True PN
1052,Mz 3,244.3058,-51.9863,Likely PN
1054,Wra 16-199,240.0917,-48.2598,True PN
1047,NGC 5873,228.212,-38.1255,True PN
1056,HaTr 7,268.5394,-60.8327,True PN
1057,HaTr 6,267.9701,-60.3894,True PN
1058,Hen 3-1333,257.2539,-56.9134,True PN
1060,MeWe 1-6,247.7773,-50.4435,True PN
1061,IC 4642,257.9383,-55.4005,True PN
1059,Pe 1-5,243.8335,-49.2224,True PN
1055,Hen 2-170,248.8385,-53.8365,True PN
1062,Hen 3-1312,255.762,-53.9317,True PN
1063,HaTr 4,251.2508,-51.2059,True PN
1065,Hen 2-169,248.5559,-49.3534,True PN
1064,K 1-31,238.3018,-41.8406,True PN
1067,MeWe 1-8,252.167,-51.1554,True PN
1068,MeWe 1-7,251.9878,-50.7133,True PN
1066,DS 2,235.771,-39.304,True PN
1069,PM 2-17,243.7617,-45.1984,True PN
1070,Pe 1-6,245.9773,-46.7039,True PN
1071,PC 14,256.5615,-52.5001,True PN
1072,Hen 2-186,254.9003,-51.7018,True PN
1073,K 2-17,257.3997,-52.2172,Likely PN
1074,WRAY 15-1407,240.5543,-41.56,True PN
1076,Pe 1-7,247.6077,-46.0475,True PN
1078,Hen 2-187,255.4041,-50.3826,True PN
1075,MeWe 1-10,263.6175,-54.4826,True PN
1079,MeWe 1-9,254.3711,-49.7819,True PN
1077,Wray 16-266,260.654,-52.7762,True PN
1082,LoTr 5,193.8906,25.8918,True PN
1081,IC 4599,244.8467,-42.2602,True PN
1080,NGC 6326,260.1933,-51.7543,True PN
1083,IRAS 16594-4656,255.7918,-47.0077,PAGB/Pre-PN
1084,Sa 1-6,270.2474,-52.7389,True PN
1085,Lo 12,242.1097,-37.1465,True PN
1086,Lo 11,240.8425,-36.0149,True PN
1087,WRAY 15-1633,257.864,-47.4171,True PN
1088,SB 25,243.4097,-37.9996,True PN
1089,Lo 18,287.449,-55.5863,True PN
1090,Hen 3-1428,263.7604,-49.4407,Transition Object
1092,NGC 6026,240.3378,-34.5435,True PN
1091,Hen 2-248,264.0289,-49.4292,True PN
1093,SB 26,260.2622,-47.5909,True PN
1094,NGC 6153,247.877,-40.2535,True PN
1097,NGC 6072,243.2432,-36.2298,True PN
1096,Me 2-1,230.5803,-23.6254,True PN
1095,SB 27,244.8085,-37.791,Object of Unknown Nature
1099,SB 28,260.7187,-47.0458,True PN
1100,Sp 3,271.8158,-51.0195,True PN
1101,H 1-3,253.3806,-42.6562,True PN
1103,Pe 1-8,256.594,-44.2194,True PN
1104,Hen 2-207,259.8856,-45.8875,True PN
1105,HaTr 5,255.3688,-43.0999,Likely PN
1106,H 1-1,243.3673,-34.5942,True PN
1102,Cn 1-4,261.9533,-46.9281,True PN
1098,PM 1-119,254.1416,-43.7708,True PN
1107,PC 17,263.9237,-46.9968,True PN
1108,SuWt 3,251.1006,-40.0557,True PN
1109,SB 29,266.3896,-47.731,Symbiotic Star candidate
1110,SB 30,261.7594,-45.544,True PN
1111,H 1-5,254.3489,-41.6327,True PN
1112,H 1-6,256.7464,-42.6859,True PN
1113,Vd 1-1,250.6393,-38.9088,True PN
1114,Wray 16-278,262.5161,-45.3807,True PN
1116,Vd 1-3,252.387,-39.3525,True PN
1115,Vd 1-5,252.8902,-40.0488,True PN
1117,PM 1-131,258.0918,-42.5115,True PN
1119,Cn 1-3,261.5514,-44.1905,True PN
1121,IC 1266,266.3971,-46.09,True PN
1118,Vd 1-2,251.6881,-38.6161,True PN
1120,Vd 1-4,252.6055,-39.1386,True PN
1124,IC 4637,256.2938,-40.8857,True PN
1127,Vd 1-6,253.6138,-38.7362,True PN
1122,H 1-7,257.6141,-41.8804,True PN
1125,Lo 13,242.4413,-30.9188,True PN
1126,Hen 2-175,249.8671,-36.5712,True PN
1129,Hen 2-171,248.5177,-35.0908,Symbiotic Star
1128,ESO 279-14,269.9007,-46.6475,galaxy
1123,MeWe 1-11,268.1961,-46.6998,True PN
1130,IC 4663,266.369,-44.905,True PN
1132,Abell 38,245.8292,-31.7497,True PN
1133,H 1-2,252.2254,-35.7858,True PN
1134,Vd 1-8,256.1407,-37.8875,True PN
1131,Fg 2,264.8328,-44.1604,True PN
1136,IC 4699,274.6334,-45.9838,True PN
1137,WRAY 15-1537,252.2023,-35.0159,True PN
1135,SB 31,265.0139,-42.4016,True PN
1138,H 1-21,263.1991,-40.9746,True PN
1139,Hen 2-306,269.1404,-43.0553,True PN
1140,KLSS 1-15,254.488,-35.415,True PN
1141,H 2-14,263.0836,-39.8562,True PN
1142,NGC 6337,260.5655,-38.4834,True PN
1143,Lo 16,263.9242,-40.1906,True PN
1144,NGC 6302,258.4354,-37.1032,True PN
1146,H 1-26,264.1245,-39.3657,True PN
1145,M 2-4,255.276,-34.8274,True PN
1147,H 1-28,265.7253,-39.6067,True PN
1148,H 1-22,263.0923,-37.9566,True PN
1150,HaTr 9,272.2453,-41.8105,True PN
1149,H 2-1,256.1511,-33.9885,True PN
1151,M 1-19,255.9452,-33.4957,True PN
1152,M 2-5,255.5795,-33.1681,True PN
1153,SB 33,267.615,-39.6712,True PN
1154,H 1-4,253.4045,-31.6758,True PN
1155,SB 34,268.0391,-39.5374,True PN
1156,H 1-37,267.6857,-39.2906,True PN
1157,Wray 16-385,273.2205,-41.5074,True PN
1158,SB 35,268.2617,-39.4024,True PN
1159,PC 13,252.5713,-30.3321,True PN
1160,Wray 16-286,263.2528,-36.7313,True PN
1162,SB 36,268.5869,-39.1775,Not PN (check)
1163,M 2-8,256.3778,-32.5356,True PN
1164,H 1-8,258.6788,-33.4131,True PN
1161,H 1-30,266.2783,-38.1471,True PN
1165,SB 37,266.9695,-37.8009,True PN
1166,H 1-12,261.6012,-35.0282,True PN
1169,K 2-16,251.2044,-28.068,True PN
1167,SB 38,270.8715,-39.3578,True PN
1170,Fg 3,270.0493,-38.8313,True PN
1171,H 1-38,267.6885,-37.3981,True PN
1168,H 1-13,262.1149,-35.1255,True PN
1173,SB 39,271.1317,-38.7944,True PN
1172,M 2-6,256.0764,-30.8913,True PN
1174,K 5-8,264.8214,-35.783,Possible PN
1175,K 6-13,267.0039,-36.8356,True PN
1176,H 1-36,267.4509,-37.0244,Symbiotic Star
1177,K 6-11,266.1482,-36.2339,True PN
1178,M 2-7,256.308,-30.5388,True PN
1179,Wray 16-411,276.6741,-40.4979,True PN
1180,K 6-3,263.864,-34.7951,True PN
1182,M 2-10,258.5293,-31.3285,True PN
1185,Th 3-4,259.7163,-31.6518,True PN
1184,K 6-5,264.7263,-34.4607,True PN
1181,PM 1-140,259.9394,-32.5089,True PN
1183,H 1-52,271.24,-37.6355,True PN
1186,Terz N 139,258.2224,-30.669,True PN
