idPNMain,PNG,Name,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,LABEL
2301,008.3+07.1,BMP J1738-1808,38:15.5,-18:08:26.16,264.56478,-18.1406, True PN
2302,008.3+09.6,PTB 26,29:13.3,-16:47:43.6,262.30533,-16.79544, True PN
2303,008.3-05.3,PHR J1824-2416,24:43.3,-24:16:30.83,276.18041,-24.27523, True PN
2304,008.4-02.8,PHR J1815-2300,15:13.0,-23:01:05.23,273.80401,-23.01812, True PN
2305,008.4+01.7,BMP J1757-2044,57:58.3,-20:44:54.02,269.49309,-20.74834, True PN
2306,008.6-02.2,PPA J1813-2233,13:10.7,-22:33:27.04,273.29444,-22.55751, True PN
2307,008.6+01.0,PHR J1801-2057,01:01.1,-20:57:33.98,270.25455,-20.95944, True PN
2308,008.7+01.8,BMP J1758-2031,58:15.5,-20:31:37.13,269.56477,-20.52698, Likely PN
2309,008.7-04.2,PHR J1821-2324,21:08.9,-23:24:07.92,275.28708,-23.4022, True PN
2310,008.8+03.8,PHR J1751-1925,51:08.7,-19:25:47.14,267.78624,-19.42976, True PN
2311,009.0-02.4,PHR J1814-2220,14:56.2,-22:20:36.92,273.73413,-22.34359, True PN
2312,009.0-02.2,PPA J1814-2214,14:12.1,-22:14:49.09,273.5505,-22.24697, True PN
2313,009.1-02.7,PHR J1816-2222,16:19.7,-22:22:49.26,274.08225,-22.38035, True PN
2314,009.1-03.4,PHR J1818-2239,18:58.8,-22:39:38.92,274.74502,-22.66081, Possible PN
2315,009.4-06.6,PPA J1831-2356,31:56.3,-23:56:07.66,277.98475,-23.93546, True PN
2316,009.4-01.2,PHR J1811-2123,11:10.6,-21:23:13.81,272.79417,-21.38717, True PN
2317,009.5-02.4,PHR J1816-2152,16:09.1,-21:52:13.19,274.03804,-21.87033, Likely PN
2318,009.7-03.9,PPA J1822-2223,22:08.5,-22:23:07.76,275.53525,-22.38549, Possible PN
2319,009.7-01.1,PHR J1811-2102,11:41.2,-21:02:28.50,272.92183,-21.04125, Possible PN
2320,009.8-01.1,PHR J1811-2100,11:39.0,-21:00:44.32,272.91258,-21.01231, True PN
2321,009.9-04.3,PHR J1824-2226,24:07.5,-22:26:13.85,276.03123,-22.43718, True PN
2322,009.9+04.5,PHR J1750-1803,50:47.3,-18:03:29.52,267.697,-18.0582, True PN
2323,010.1+04.4,PTB 30,51:46.5,-18:04:09.05,267.94374,-18.06918, True PN
2324,010.0-02.0,MPA J1815-2113,15:37.0,-21:13:21.32,273.90399,-21.22259, True PN
2325,010.0-01.5,Sab 88,13:35.4,-20:57:04.61,273.39742,-20.95128, True PN
2326,010.1+07.4,Sab 21,41:04.7,-16:24:49.10,265.26947,-16.41364, True PN
2327,010.2+00.3,PHR J1806-1956,06:55.3,-19:56:18.20,271.73043,-19.93839, True PN
2328,010.2+02.4,PHR J1759-1853,59:05.1,-18:53:22.09,269.77125,-18.88947, True PN
2329,010.2+02.7,PHR J1758-1841,58:14.4,-18:41:25.58,269.55983,-18.69044, True PN
2330,010.5-04.0,PHR J1824-2144,24:13.2,-21:44:44.30,276.05496,-21.74564, True PN
2331,010.6+02.4,MPA J1800-1834,00:08.2,-18:34:33.60,270.03423,-18.576, True PN
2332,010.7-02.3,MPA J1818-2044,18:04.4,-20:44:13.99,274.51834,-20.73722, True PN
2333,011.0+01.4,PHR J1804-1842,04:29.2,-18:42:40.93,271.12172,-18.71137, True PN
2334,011.0-02.9,PTB 31,20:53.8,-20:48:12.4,275.22433,-20.80344, True PN
2335,011.0-06.4,MPA J1834-2222,34:27.5,-22:22:06.20,278.61463,-22.36839, True PN
2336,011.2-02.7,Sab 86,20:35.7,-20:30:24.98,275.14874,-20.50694, Likely PN
2337,011.4-05.3,PPA J1830-2130,30:42.2,-21:31:50.02,277.67579,-21.53056, True PN
2338,011.5+01.0,PHR J1807-1827,07:11.6,-18:27:53.78,271.79854,-18.46494, Possible PN
2339,011.8+03.7,PHR J1757-1649,57:39.6,-16:49:19.7,269.41508,-16.82214, Possible PN
2340,012.0+07.4,PHR J1745-1453,45:07.4,-14:53:22.88,266.28086,-14.88969, True PN
2341,012.1-02.6,PTB 35,21:43.8,-19:39:47.99,275.4325,-19.66333, True PN
2342,012.1-02.1,PHR J1820-1926,20:17.6,-19:26:35.38,275.07333,-19.44316, True PN
2343,012.1-11.2,CGMW 4-3783,55:04.9,-23:28:12.7,283.77033,-23.47019, True PN
2344,012.1+02.8,PHR J1801-1701,01:55.7,-17:01:51.85,270.48209,-17.03107, True PN
2345,012.2-01.9,PHR J1819-1916,19:22.3,-19:16:10.09,274.84296,-19.26947, Likely PN
2346,012.4+02.4,MPA J1803-1657,03:55.1,-16:57:22.39,270.97953,-16.95622, True PN
2347,012.5+04.3,PHR J1757-1556,57:10.5,-15:56:18.10,269.29376,-15.93836, True PN
2348,012.5+02.1,MPA J1804-1658,04:57.5,-16:58:52.68,271.23949,-16.9813, True PN
2349,012.8-04.7,MPA J1831-2002,31:22.9,-20:02:07.73,277.84547,-20.03548, True PN
2350,012.9+06.6,BMP J1749-1429,49:39.7,-14:29:17.74,267.4154,-14.48826, Possible PN
2351,012.9+02.4,MPA J1804-1633,04:52.9,-16:33:50.76,271.22034,-16.5641, True PN
2352,012.9+02.6,MPA J1804-1627,04:10.5,-16:27:44.53,271.04367,-16.46237, True PN
2353,012.9+03.3,PHR J1801-1602,01:34.8,-16:02:18.89,270.39488,-16.03858, True PN
2354,013.1+05.0,Sa 3-96,55:46.4,-15:02:43.30,268.94313,-15.04536, True PN
2355,013.2-05.0,PHR J1832-1949,32:45.9,-19:49:28.92,278.19122,-19.8247, True PN
2356,013.3+01.1,Sh 2-42,10:13.6,-16:47:40.81,272.55654,-16.79467, True PN
2357,013.4+08.8,PHR J1742-1256,42:57.9,-12:56:48.12,265.74127,-12.9467, True PN
2358,013.4-02.9,PHR J1825-1839,25:35.5,-18:39:43.92,276.39798,-18.6622, True PN
2359,013.7-04.7,PHR J1832-1914,32:34.6,-19:14:07.01,278.14429,-19.23528, True PN
2360,014.2+03.8,PM 1-205,02:38.3,-14:42:02.9,270.65954,-14.70081, True PN
2361,014.5+00.4,MPA J1815-1602,15:21.2,-16:02:55.97,273.83817,-16.04888, Likely PN
2362,014.6+02.3,PHR J1808-1506,08:31.9,-15:06:37.94,272.13291,-15.11054, True PN
2363,014.6+01.0,PHR J1813-1543,13:29.0,-15:43:18.80,273.37083,-15.72189, True PN
2364,014.7+04.8,PHR J1759-1350,59:45.3,-13:50:14.50,269.93863,-13.83736, Possible PN
2365,014.7+04.3,MPA J1801-1402,01:46.5,-14:02:19.07,270.44368,-14.03863, Likely PN
2366,014.8-08.4,PHR J1849-1952,49:24.2,-19:52:13.4,282.35075,-19.87039, True PN
2367,015.1+02.8,MPA J1807-1425,07:39.2,-14:25:28.92,271.91319,-14.4247, True PN
2368,015.5+02.8,BMP J1808-1406,08:35.1,-14:06:43.02,272.14614,-14.11195, True PN
2369,015.5+01.0,PHR J1815-1457,15:06.4,-14:57:20.70,273.77663,-14.95575, True PN
2370,015.5-00.0,PHR J1818-1526,18:59.2,-15:26:21.08,274.74666,-15.43919, Likely PN
2371,015.5+06.0,PHR J1757-1230,57:07.4,-12:30:02.95,269.2809,-12.50082, True PN
2372,016.0-07.6,SB 21,48:11.1,-18:29:36.7,282.04613,-18.49353, True PN
2373,016.3-02.3,PHR J1828-1549,28:55.8,-15:49:18.01,277.23246,-15.82167, True PN
2374,016.4-00.9,PHR J1824-1505,24:02.1,-15:05:33.11,276.00871,-15.09253, True PN
2375,016.6+03.1,PHR J1809-1300,09:36.2,-12:59:57.98,272.40085,-12.99944, True PN
2376,016.6+04.8,PHR J1803-1209,03:39.2,-12:09:58.03,270.91336,-12.16612, True PN
2377,016.7-01.8,MPA J1828-1516,28:02.6,-15:16:21.61,277.01088,-15.27267, True PN
2378,016.8+07.0,PHR J1756-1057,56:21.4,-10:57:35.82,269.08917,-10.95995, True PN
2379,016.8-01.7,BMP J1827-1504,27:50.7,-15:04:23.95,276.96143,-15.07332, True PN
2380,017.2+00.1,PHR J1821-1353,21:43.9,-13:53:12.95,275.43294,-13.88693, Likely PN
2381,017.2-01.7,MPA J1828-1441,28:30.6,-14:41:21.98,277.12747,-14.68944, True PN
2382,017.5-09.2,SB 24,57:16.5,-17:50:49.0,284.31888,-17.84694, True PN
2383,017.5+01.0,MPA J1819-1307,19:02.3,-13:07:03.50,274.75946,-13.11764, True PN
2384,017.6+02.6,PHR J1813-1220,13:33.7,-12:20:47.40,273.39021,-12.3465, True PN
2385,018.0-02.2,PHR J1831-1415,31:50.4,-14:15:20.70,277.96,-14.25575, True PN
2386,018.1+01.5,MPA J1818-1224,18:26.9,-12:24:15.26,274.61225,-12.40424, True PN
2387,018.2-00.9,MPA J1827-1328,27:29.7,-13:28:18.41,276.87378,-13.47178, True PN
2388,018.4+05.3,PTB 24,05:28.2,-10:20:43.12,271.36754,-10.34531, True PN
2389,018.5-01.6,PHR J1830-1331,30:42.4,-13:31:09.12,277.67668,-13.5192, True PN
2390,018.8-01.9,PHR J1832-1326,32:04.6,-13:26:15.2,278.01896,-13.43756, True PN
2391,018.8-01.6,MPA J1831-1319,31:20.8,-13:19:37.88,277.83646,-13.32719, True PN
2392,019.1+00.8,MPA J1822-1153,22:53.7,-11:53:09.35,275.72356,-11.88593, True PN
2393,019.2-01.6,MPA J1831-1256,31:53.0,-12:56:13.81,277.97072,-12.93717, True PN
2394,019.5-04.9,PHR J1844-1410,44:43.7,-14:10:52.07,281.18212,-14.18113, Possible PN
2395,019.6+00.7,MPA J1824-1126,24:04.0,-11:26:15.18,276.01674,-11.43755, True PN
2396,019.7-10.7,MPA J1906-1634,06:32.8,-16:34:00.4,286.63663,-16.56678, Likely PN
2397,019.8+01.9,PHR J1820-1042,20:15.6,-10:42:48.31,275.06492,-10.71342, Likely PN
2398,019.9-02.8,PHR J1837-1249,37:50.2,-12:49:39.86,279.45917,-12.82774, True PN
2399,020.4+02.0,MPA J1820-1009,20:50.9,-10:09:42.73,275.21199,-10.16187, True PN
2400,020.4-07.0,MPA J1854-1420,54:14.9,-14:19:57.2,283.56213,-14.33256, True PN
2401,020.4+02.2,PHR J1820-1002,20:15.4,-10:02:29.04,275.06414,-10.0414, True PN
2402,020.5-02.9,MPA J1839-1219,39:08.9,-12:19:12.14,279.78692,-12.32004, True PN
2403,020.6+01.9,PHR J1821-1001,21:41.1,-10:01:50.02,275.42125,-10.03056, Possible PN
2404,020.7-08.0,MPA J1858-1430,58:19.3,-14:30:25.9,284.58033,-14.50719, Likely PN
2405,020.9-11.3,PHR J1911-1546,11:04.4,-15:46:06.89,287.76833,-15.76858, True PN
2406,021.0-04.0,PHR J1844-1226,44:07.6,-12:26:50.1,281.03175,-12.44725, True PN
2407,021.0+03.4,MPA J1817-0856,17:05.2,-08:56:49.42,274.27175,-8.94706, True PN
2408,021.0-04.3,PHR J1845-1231,45:16.1,-12:31:39.72,281.317,-12.5277, True PN
2409,021.1+03.1,PHR J1818-0902,18:26.8,-09:02:23.93,274.61168,-9.03998, Likely PN
2410,021.2+02.9,MPA J1819-0901,19:06.7,-09:01:50.27,274.77776,-9.03063, True PN
2411,021.2+00.9,PHR J1826-0953,26:26.1,-09:53:26.12,276.60875,-9.89059, True PN
2412,021.3+02.2,MPA J1822-0914,22:05.7,-09:14:08.99,275.52372,-9.23583, True PN
2413,022.0+01.3,PHR J1826-0859,26:28.3,-08:59:19.97,276.61792,-8.98888, Likely PN
2414,022.1+03.0,PHR J1820-0810,20:43.8,-08:10:01.70,275.1825,-8.16714, Likely PN
2415,022.8-01.9,MPA J1839-0953,39:44.7,-09:53:15.40,279.93611,-9.88761, True PN
2416,023.2-02.6,MPA J1842-0949,42:57.7,-09:49:50.30,280.74039,-9.83064, True PN
2417,023.4+00.7,PHR J1831-0805,31:19.6,-08:05:42.86,277.83168,-8.09524, True PN
2418,023.5-00.1,PHR J1834-0824,34:41.6,-08:24:20.09,278.67328,-8.40558, True PN
2419,023.7-01.9,MPA J1841-0904,41:23.0,-09:04:06.10,280.34585,-9.06836, True PN
2420,023.8-06.2,BMP J1857-1054,57:09.8,-10:54:51.01,284.29083,-10.91417, Likely PN
2421,023.9-01.2,MPA J1839-0837,39:27.2,-08:37:09.23,279.86321,-8.61923, True PN
2422,023.9-06.5,MPA J1858-1054,58:32.8,-10:54:29.30,284.63657,-10.90814, True PN
2423,024.1+01.1,PHR J1831-0715,31:16.8,-07:15:22.28,277.82,-7.25619, Possible PN
2424,024.2+01.8,MPA J1828-0652,28:48.0,-06:51:59.98,277.20017,-6.86666, True PN
2425,024.4-03.5,PHR J1848-0912,48:32.7,-09:12:01.91,282.13628,-9.20053, True PN
2426,024.4+00.9,MPA J1832-0706,32:22.9,-07:06:57.31,278.09541,-7.11592, True PN
2427,024.4-03.3,PHR J1848-0903,48:07.9,-09:03:07.78,282.0329,-9.05216, Possible PN
2428,024.6+02.5,BMP J1827-0611,27:16.4,-06:11:50.93,276.81833,-6.19748, Possible PN
2429,024.7+03.9,PHR J1822-0529,22:27.2,-05:29:16.08,275.61337,-5.4878, True PN
2430,025.1-08.4,MPA J1907-1043,07:32.5,-10:43:44.72,286.88527,-10.72909, True PN
2431,025.4-09.2,PHR J1911-1049,11:06.7,-10:49:17.29,287.77783,-10.82147, True PN
2432,025.5-06.8,MPA J1902-0940,02:37.5,-09:40:05.56,285.65617,-9.66821, True PN
2433,025.6+02.8,MPA J1827-0510,27:57.4,-05:10:22.80,276.98916,-5.173, True PN
2434,025.6+01.1,PHR J1833-0556,33:59.7,-05:56:07.04,278.49874,-5.93529, Possible PN
2435,025.9+03.4,PHR J1826-0435,26:17.6,-04:35:23.10,276.57333,-4.58975, True PN
2436,026.0-01.0,PHR J1842-0637,42:39.6,-06:37:01.24,280.665,-6.61701, True PN
2437,026.0-09.4,PHR J1913-1021,13:05.5,-10:21:10.12,288.27287,-10.35281, Possible PN
2438,026.1-06.3,PHR J1901-0855,01:54.9,-08:55:20.21,285.47871,-8.92228, Likely PN
2439,026.2-03.4,PHR J1851-0732,51:31.3,-07:32:29.15,282.88042,-7.54143, True PN
2440,026.4+02.7,PHR J1829-0431,29:34.2,-04:31:38.14,277.3925,-4.52726, True PN
2441,026.7-01.2,PHR J1844-0603,44:29.0,-06:03:25.02,281.12082,-6.05695, True PN
2442,026.8-01.0,MPA J1843-0556,43:57.9,-05:56:20.29,280.99114,-5.93897, True PN
2443,026.8-00.1,MPA J1840-0529,40:49.3,-05:29:44.34,280.20542,-5.49565, True PN
2444,026.8-00.5,PHR J1842-0539,42:18.2,-05:39:05.90,280.57596,-5.65164, True PN
2445,026.9+04.4,FP J1824-0319,24:16.1,-03:18:20.0,276.06708,-3.30556, True PN
2446,026.9-00.7,PHR J1843-0541,43:10.7,-05:41:49.09,280.79438,-5.69697, True PN
2447,027.0+01.3,MPA J1835-0440,35:53.8,-04:40:08.40,278.97434,-4.669, True PN
2448,027.0+01.5,PHR J1835-0429,35:11.6,-04:29:06.00,278.79831,-4.485, True PN
2449,027.4-00.9,PHR J1844-0517,44:54.5,-05:17:31.60,281.22721,-5.29211, True PN
2450,027.5+01.0,PHR J1838-0417,38:02.1,-04:17:24.11,279.50892,-4.29003, Likely PN
2451,027.6-00.8,PHR J1844-0503,44:45.6,-05:03:54.61,281.18992,-5.06517, True PN
2452,027.7-02.1,MPA J1849-0537,49:29.3,-05:37:36.08,282.37202,-5.62669, True PN
2453,027.7+05.1,PHR J1823-0214,23:47.5,-02:14:31.31,275.94808,-2.24203, Likely PN
2454,027.7-00.6,PHR J1844-0452,44:16.4,-04:52:53.51,281.06842,-4.88153, True PN
2455,027.8-00.7,MPA J1844-0454,44:49.6,-04:53:59.68,281.20681,-4.89991, True PN
2456,027.8+02.7,PHR J1832-0317,32:31.2,-03:17:44.70,278.12992,-3.29575, True PN
2457,027.8+02.3,MPA J1833-0325,33:38.3,-03:25:55.85,278.40968,-3.43218, True PN
2458,027.8+00.5,MPA J1840-0415,40:25.3,-04:15:33.66,280.1055,-4.25935, True PN
2459,027.9-01.4,PHR J1847-0507,47:28.5,-05:07:24.0,281.86879,-5.12333, Likely PN
2460,028.5-01.4,PHR J1848-0435,48:40.6,-04:35:54.31,282.169,-4.59842, True PN
2461,028.7-03.2,PHR J1855-0510,55:19.4,-05:10:27.70,283.83096,-5.17436, True PN
2462,028.8-00.2,PHR J1845-0343,45:06.2,-03:43:36.41,281.27583,-3.72678, Likely PN
2463,028.9+00.2,PHR J1843-0325,43:15.3,-03:25:26.90,280.81377,-3.42414, True PN
2464,029.0+02.2,MPA J1836-0227,36:10.7,-02:27:13.68,279.04452,-2.4538, True PN
2465,029.2-01.8,PHR J1851-0408,51:12.2,-04:08:54.89,282.80071,-4.14858, True PN
2466,029.3-01.2,PHR J1849-0347,49:15.1,-03:46:58.19,282.31292,-3.78283, Possible PN
2467,029.4-02.3,MPA J1853-0414,53:30.6,-04:14:08.74,283.37769,-4.23576, True PN
2468,029.5+00.6,PHR J1842-0246,42:57.0,-02:45:59.90,280.73763,-2.76664, True PN
2469,029.8+00.5,PHR J1843-0232,43:56.9,-02:32:07.98,280.98708,-2.53555, True PN
2470,030.0-04.2,PHR J1901-0429,01:14.6,-04:29:32.86,285.31081,-4.49246, True PN
2471,030.0+00.0,PHR J1846-0233,46:02.7,-02:33:08.03,281.51127,-2.55223, True PN
2472,030.2+01.5,MPA J1841-0140,41:04.6,-01:40:49.58,280.26896,-1.68044, True PN
2473,030.5-00.2,PHR J1847-0215,47:47.4,-02:15:29.70,281.94767,-2.25825, True PN
2474,031.0-02.1,MPA J1855-0240,55:34.6,-02:40:26.54,283.89397,-2.67404, True PN
2475,031.1-01.3,MPA J1852-0210,52:55.8,-02:10:56.50,283.23268,-2.18236, True PN
2476,031.6-01.5,PHR J1854-0151,54:41.3,-01:51:15.41,283.672,-1.85428, True PN
2477,031.8-01.5,MPA J1854-0139,54:48.2,-01:39:22.00,283.70097,-1.65611, True PN
2478,032.0+01.7,PHR J1843+0002,43:45.1,02:21.8,280.938,0.03939, True PN
2479,032.2-01.4,PHR J1855-0116,55:16.9,-01:16:57.07,283.82045,-1.28252, True PN
2480,032.3-00.5,MPA J1852-0044,52:24.1,-00:44:46.36,283.10056,-0.74621, True PN
2481,032.5+01.5,PHR J1845+0021,45:00.7,21:23.0,281.25295,0.3564, True PN
2482,032.5+03.2,MPA J1839+0106,39:11.8,06:25.1,279.79926,1.10697, True PN
2483,032.5-00.0,PHR J1850-0021,50:51.2,-00:21:30.20,282.71313,-0.35839, True PN
2484,032.5-00.4,MPA J1852-0033,52:25.5,-00:33:26.21,283.10634,-0.55728, True PN
2485,032.5-00.3,Te 7,51:47.5,-00:28:29.17,282.94793,-0.47477, True PN
2486,032.5-05.2,MPA J1909-0242,09:31.7,-02:42:29.84,287.38192,-2.70829, True PN
2487,032.6+02.4,MPA J1842+0050,42:11.4,50:31.8,280.5475,0.84216, True PN
2488,032.6-01.2,MPA J1855-0048,55:25.7,-00:48:22.75,283.85711,-0.80632, True PN
2489,032.7-02.9,PHR J1901-0129,01:43.3,-01:29:36.82,285.43033,-1.49356, True PN
2490,033.2-04.0,PHR J1906-0133,06:15.3,-01:33:21.6,286.56371,-1.556, True PN
2491,033.4-06.9,PHR J1917-0240,17:16.6,-02:40:25.97,289.31919,-2.67388, True PN
2492,033.7-02.0a,PHR J1900-0014,00:03.3,-00:14:01.21,285.01388,-0.23367, True PN
2493,033.8+01.5,PHR J1847+0132,47:45.4,32:47.0,281.93912,1.54639, True PN
2494,033.9-02.9,PHR J1903-0027,03:43.4,-00:27:00.11,285.93071,-0.45003, True PN
2495,033.9-00.9,PHR J1856+0028,56:51.2,28:53.7,284.21313,0.48158, True PN
2496,034.0-02.2,MPA J1901+0000,01:36.0,00:10.9,285.40012,0.00302, True PN
2497,034.1-01.6,MPA J1859+0017,59:25.8,17:34.8,284.85745,0.29301, Likely PN
2498,034.7-06.2,PHR J1917-0112,17:07.5,-01:12:25.09,289.28129,-1.20697, True PN
2499,035.5-00.4,PHR J1857+0207,57:59.6,07:07.4,284.49821,2.11872, True PN
2500,035.6-04.2,MPA J1911+0027,11:24.8,27:45.2,287.85319,0.46255, True PN
2501,037.3-07.1,MPA J1924+0038,24:57.7,38:39.4,291.2404,0.64428, True PN
2502,037.6-04.7,BMP J1917+0200,17:07.3,00:10.1,289.28038,2.00282, True PN
2503,037.7-06.0,MPA J1921+0132,21:44.5,32:40.6,290.43542,1.54461, True PN
2504,037.7-05.9,PHR J1921+0136,21:20.9,36:14.2,290.33707,1.60394, True PN
2505,039.8-06.9,PHR J1928+0253,28:51.3,53:55.0,292.21367,2.89861, True PN
2506,209.1-08.2,PHR J0615-0025,15:20.4,-00:25:49.5,93.83483,-0.43042, True PN
2507,212.2-04.7,PHR J0633-0135,33:09.6,-01:35:10.39,98.28992,-1.58622, Likely PN
2508,212.6-00.0,PHR J0650+0013,50:40.5,13:40.1,102.66872,0.2278, True PN
2510,214.6+02.9,PHR J0704-0011,04:56.6,-00:11:14.93,106.2358,-0.18748, True PN
2511,215.0+07.4,FP J0721+0133,21:41.0,33:32.2,110.42065,1.55894, Possible PN
2512,215.5-01.4,PHR J0651-0257,51:07.3,-02:57:07.09,102.78038,-2.95197, True PN
2513,215.7-03.9,BMP J0642-0417,42:18.4,-04:17:48.62,100.57667,-4.29684, True PN
2514,216.0+07.4,PHR J0723+0036,23:48.3,36:31.5,110.95108,0.60875, Likely PN
2515,216.9-05.2,MPA J0639-0554,39:58.1,-05:54:56.70,99.99207,-5.91575, True PN
2516,217.2+00.9,PHR J0702-0324,02:34.4,-03:24:32.40,105.64338,-3.409, True PN
2517,219.1+03.0,MPA J0713-0405,13:47.9,-04:05:07.80,108.44972,-4.0855, True PN
2518,219.1-03.9,PHR J0648-0719,48:43.1,-07:19:41.02,102.17942,-7.32806, Possible PN
2519,219.5+02.8,BMP J0713-0432,13:51.1,-4:32:58.278,108.46299,-4.54952, True PN
2520,221.0-01.4,PHR J0701-0749,01:09.4,-07:49:23.9,105.28921,-7.82331, True PN
2521,221.8-04.2,PHR J0652-0951,52:19.4,-09:51:36.00,103.08088,-9.86, Possible PN
2522,222.1+03.9,PFP 1,22:20.3,-06:21:56.02,110.58446,-6.36556, True PN
2523,222.5+07.6,BMP J0736-0500,36:23.1,-05:00:20.27,114.09607,-5.00563, Likely PN
2524,222.8-04.2,PM 1-23,54:13.4,-10:45:38.3,103.556,-10.76064, True PN
2525,222.9-01.1,PHR J0705-0924,05:51.5,-09:24:18.40,106.46475,-9.40511, True PN
2526,223.1+01.4,BMP J0715-0826,15:32.5,-08:26:49.06,108.88521,-8.44696, True PN
2527,223.6-06.8,PHR J0646-1235,46:25.4,-12:35:55.93,101.60578,-12.59887, Possible PN
2528,224.3-05.5,PHR J0652-1240,52:19.7,-12:40:41.3,103.08225,-12.67814, Likely PN
2529,224.3-03.4,PHR J0700-1144,00:05.7,-11:43:48.61,105.02392,-11.73017, True PN
2530,225.2+00.1,PHR J0714-1051,14:28.8,-10:51:43.81,108.62,-10.86217, Likely PN
2531,225.4+00.4,PN We 2-37,16:08.1,-10:53:00.9,109.03392,-10.88358, True PN
2532,225.5-02.5,MPA J0705-1224,05:37.2,-12:24:51.91,106.40499,-12.41442, Likely PN
2533,226.4-01.3,PHR J0711-1238,11:44.4,-12:38:04.92,107.935,-12.6347, True PN
2534,227.1+00.5,PHR J0719-1222,19:46.7,-12:22:47.06,109.94456,-12.37974, True PN
2535,227.2-03.4,PHR J0705-1419,05:38.7,-14:19:03.68,106.41125,-14.31769, True PN
2537,228.0-00.4,MPA J0717-1334,17:57.5,-13:34:07.7,109.4895,-13.56881, True PN
2539,228.6+01.9,PHR J0727-1259,27:49.0,-12:59:30.19,111.95416,-12.99172, True PN
2540,229.0-08.7,MPA J0649-1816,49:02.7,-18:16:37.92,102.26137,-18.2772, True PN
2541,229.0+01.1,PHR J0725-1347,25:43.9,-13:47:03.98,111.43288,-13.78444, Possible PN
2542,229.3+00.0,PHR J0722-1434,22:14.9,-14:34:49.01,110.56204,-14.58028, Likely PN
2543,230.0+00.5,PHR J0725-1457,25:23.6,-14:57:10.12,111.34835,-14.95281, Likely PN
2544,231.1+03.9,BMP J0739-1418,39:50.5,-14:18:25.74,114.96061,-14.30715, True PN
2545,232.1-00.1,PHR J0727-1707,27:08.3,-17:07:14.05,111.78454,-17.12057, True PN
2546,232.6-01.0,PHR J0724-1757,24:43.3,-17:57:41.0,111.1805,-17.96139, True PN
2547,234.3-07.2,MPA J0704-2221,04:23.0,-22:21:52.06,106.09585,-22.36446, True PN
2548,234.7-02.2,PHR J0724-2021,24:13.1,-20:21:48.92,111.05456,-20.36359, Possible PN
2549,234.9-09.7,MPA J0656-2356,56:00.0,-23:56:49.09,103.99973,-23.94697, True PN
2550,235.7+07.1,PHR J0800-1635,00:59.1,-16:35:37.3,120.24625,-16.59369, True PN
2551,236.5+02.0,PHR J0743-1951,43:55.1,-19:51:58.0,115.97979,-19.86611, True PN
2552,236.7-01.6,PHR J0730-2151,30:46.9,-21:51:43.96,112.69546,-21.86221, True PN
2553,236.8-00.4,PHR J0735-2122,35:23.3,-21:22:42.17,113.84708,-21.37838, Likely PN
2554,236.9+08.6,PHR J0809-1650,09:01.4,-16:50:01.79,122.25596,-16.83383, True PN
2555,237.0+00.7,PHR J0740-2055,40:23.4,-20:55:52.50,115.09733,-20.93125, Likely PN
2556,237.3-08.4,BMP J0705-2528,05:45.5,-25:28:49.4,106.43975,-25.48039, Likely PN
2557,237.4-09.6,BMP J0700-2607,00:51.8,-26:07:18.6,105.21579,-26.12183, Likely PN
2558,237.6-00.1,BMP J0738-2155,38:06.5,-21:55:30.97,114.52711,-21.92527, True PN
2560,238.1-04.6,PHR J0722-2431,22:14.3,-24:31:01.92,110.55955,-24.5172, True PN
2561,238.5+01.7,PHR J0747-2146,47:18.6,-21:46:49.0,116.8275,-21.78028, True PN
2563,240.6-07.7,BMP J0715-2805,15:02.3,-28:05:43.73,108.75948,-28.09548, Likely PN
2564,242.3-02.4,FP J0739-2709,39:38.1,-27:09:30.3,114.90883,-27.15842, True PN
2565,242.5-05.9,PHR J0726-2858,26:04.8,-28:58:23.09,111.51999,-28.97308, True PN
2566,242.6-04.4,PHR J0732-2825,32:17.5,-28:25:17.40,113.07292,-28.4215, True PN
2567,243.5-01.1,PHR J0747-2729,47:21.4,-27:29:16.12,116.83925,-27.48781, True PN
2568,244.2+06.2,PHR J0816-2410,16:53.3,-24:10:55.96,124.2221,-24.18221, Possible PN
2569,244.6-00.3,PHR J0753-2803,53:10.0,-28:03:06.70,118.29163,-28.05186, True PN
2570,245.0+02.2,BMP J0803-2706,03:54.3,-27:06:02.05,120.97605,-27.10057, Possible PN
2571,245.1-05.5,BMP J0733-3108,33:24.1,-31:08:04.67,113.3503,-31.13463, True PN
2572,247.5-04.7,HFG 2,42:23.8,-32:47:50.9,115.59904,-32.79747, True PN
2573,247.8+04.9,FP J0821-2755,21:18.3,-27:55:35.87,125.32628,-27.92663, True PN
2575,248.5+10.5,PHR J0843-2514,43:19.8,-25:14:29.87,130.83253,-25.24163, True PN
2576,249.0-01.1,PHR J0800-3212,00:29.8,-32:12:32.2,120.12417,-32.20894, True PN
2577,249.8-02.7,PHR J0755-3346,55:56.5,-33:46:00.91,118.98549,-33.76692, Likely PN
2578,249.8+07.1,PHR J0834-2819,34:18.1,-28:19:03.3,128.57533,-28.31758, True PN
2579,250.3-05.4,PHR J0745-3535,45:40.7,-35:35:20.47,116.41955,-35.58902, True PN
2580,250.4-01.3,NeVe 3-3,03:12.7,-33:31:02.0,120.80275,-33.51722, True PN
